timestamp,hour,day,month,occupancy_rate,conference_room,solar_power,rooms_energy_kWh,conference_energy_kWh,laundry_energy_kWh,kitchen_energy_kWh,hvac_energy_kWh,heatpump_energy_kWh,total_energy_kWh,grid_on,solar_used_kWh,grid_energy_kWh,generator_kWh,diesel_litres
3/3/2026 16:59,16,3,3,0.6787136287033102,0.4891238208525044,0.49999999999999994,122.16845316659584,9.782476417050088,67.87136287033103,135.74272574066205,167.87136287033104,54.29709029626481,557.7334713612349,1,0.8984547499153016,556.8350166113196,0,0
3/3/2026 17:59,17,3,3,0.8472300196127986,0.3220938244859407,0.258819045,152.50140353030375,6.441876489718814,84.72300196127986,169.44600392255973,184.72300196127986,67.77840156902388,665.6136894341658,1,0.8277988418994179,664.7858905922665,0,0
3/3/2026 18:59,18,3,3,0.6386979098703789,0.20258509676397984,1.2246467991473532e-16,114.9656237766682,4.051701935279597,63.86979098703789,127.73958197407578,163.8697909870379,51.09583278963031,525.5923224497296,1,0.8173077436474482,524.7750147060822,0,0
3/3/2026 19:59,19,3,3,0.8103514432331151,0.2464079935701202,0,145.86325978196072,4.9281598714024035,81.03514432331151,162.07028864662303,181.0351443233115,64.82811545864921,639.7601124052584,1,0.7856101762328522,638.9745022290256,0,0
3/3/2026 20:59,20,3,3,0.7423773883309028,0.5972302093485663,0,133.6279298995625,11.944604186971326,74.23773883309028,148.47547766618055,174.23773883309028,59.39019106647223,601.9136804853671,1,0.9312006783059675,600.9824798070612,0,0
3/3/2026 21:59,21,3,3,0.8928903076512197,0.263439239,0,160.72025537721953,5.26878478,89.28903076512196,178.57806153024393,189.28903076512196,71.43122461209758,694.5763878293883,1,0.95910106,693.6172867694014,0,0
3/3/2026 22:59,22,3,3,0.6875106497453857,0.7451179740115192,0,123.75191695416942,14.902359480230384,68.75106497453856,137.50212994907713,168.75106497453856,55.00085197963085,568.6593883,1,0.9257596628094672,567.7336286493755,0,0
3/3/2026 23:59,23,3,3,0.7602082970112263,0.21883574581152124,0,136.83749346202072,4.376714916230425,76.02082970112262,152.04165940224524,176.02082970112264,60.81666376,606.1141909436396,1,0.7795399386665359,605.3346510049731,0,0
3/4/2026 0:59,0,4,3,0.7951014459387264,0.5923548336242728,0,143.11826026897077,11.847096672485456,79.51014459387264,159.02028918774528,179.51014459387264,63.60811567509812,636.6140509920449,1,0.7878928656619885,635.8261581263829,0,0
3/4/2026 1:59,1,4,3,0.6881825699270443,0.44846461002975724,0,123.87286258686797,8.969292200595145,68.81825699270443,137.63651398540887,168.81825699270445,55.05460559416355,563.1697883524444,1,0.978522684,562.1912656685681,0,0
3/4/2026 2:59,2,4,3,0.6385844627930063,0.21527909956462588,0,114.94520330274113,4.3055819912925175,63.85844627930063,127.71689255860126,163.85844627930064,51.086757023440505,525.7713274346768,1,0.7082363523025355,525.0630910823743,0,0
3/4/2026 3:59,3,4,3,0.8543230187078084,0.26548178956136265,0,153.7781433674055,5.309635791227253,85.43230187078083,170.86460374156167,185.43230187078083,68.34584149662467,669.1628281383807,1,0.7406917058361151,668.4221364325447,0,0
3/4/2026 4:59,4,4,3,0.7085258781306778,0.2574421634890179,0,127.5346581,5.1488432697803574,70.85258781306779,141.70517562613557,170.85258781306777,56.682070250454224,572.7759228360277,1,0.7447688581166855,572.031154,0,0
3/4/2026 5:59,5,4,3,0.8890138879240219,0.5295266644853405,0,160.02249982632395,10.590533289706809,88.90138879240219,177.80277758480437,188.9013887924022,71.12111103392175,697.3396993195613,1,0.7873203292969577,696.5523789902644,0,0
3/4/2026 6:59,6,4,3,0.7580832843262937,0.7446358003447031,0,136.45499117873285,14.892716006894062,75.80832843262937,151.61665686525873,175.80832843262937,60.646662746103495,615.2276836622478,1,1.0386193478021988,614.1890643144457,0,0
3/4/2026 7:59,7,4,3,0.6329486251851724,0.28217635489162224,0.25881904510252074,113.93075253333103,5.643527097832445,63.294862518517235,126.58972503703447,163.29486251851722,50.63589001481379,523.3896197200462,1,1.0513389177358174,522.3382808023104,0,0
3/4/2026 8:59,8,4,3,0.9105211331634515,0.6815327541131384,0.49999999999999994,163.89380396942127,13.630655082262768,91.05211331634516,182.1042266326903,191.05211331634516,72.84169065307611,714.5746029701409,1,0.9995358334932465,713.5750671366476,0,0
3/4/2026 9:59,9,4,3,0.8596139447862133,0.7636100913354216,0.7071067811865476,154.7305100615184,15.272201826708432,85.96139447862133,171.92278895724266,185.96139447862134,68.76911558289707,682.6174053856091,1,0.729245428,681.8881599572218,0,0
3/4/2026 10:59,10,4,3,0.6426762964021796,0.5383950448778491,0.8660254037844386,115.68173335239233,10.76790089755698,64.26762964021796,128.53525928043592,164.26762964021796,51.41410371217437,534.9342565229955,1,0.9454473196259661,533.9888092033696,0,0
3/4/2026 11:59,11,4,3,0.8995541750892702,0.22849502759039053,0.9659258262890683,161.91975151606863,4.569900551807811,89.95541750892701,179.91083501785403,189.9554175,71.96433400714162,698.2756561107261,0,0.8665302385046472,0,697.4091258722215,199.25975024920612
3/4/2026 12:59,12,4,3,0.6234283949159223,0.4740588345975533,1,112.2171111,9.481176691951067,62.34283949159223,124.68567898318446,162.34283949159223,49.87427159327378,520.9439173364598,1,1.0410876814204004,519.9028296550393,0,0
3/4/2026 13:59,13,4,3,0.6643831950501355,0.20452055799053123,0.9659258262890683,119.5889751090244,4.090411159810625,66.43831950501355,132.8766390100271,166.43831950501357,53.15065560401084,542.5833198929001,0,1.0759908141322545,0,541.5073290787678,154.7163797367908
3/4/2026 14:59,14,4,3,0.660258386,0.6202537210590898,0.8660254037844387,118.84650949030517,12.405074421181796,66.02583861,132.0516772114502,166.02583860572508,52.820670884580075,548.1756092189675,1,0.8271576465988136,547.3484515723686,0,0
3/4/2026 15:59,15,4,3,0.9227972921102179,0.20610858088316142,0.7071067811865476,166.10351257983922,4.122171617663229,92.27972921102179,184.55945842204358,192.2797292110218,73.82378336881743,713.1683844,1,0.8733837565321928,712.2950006538748,0,0
3/4/2026 16:59,16,4,3,0.8332163649282136,0.2880870788037334,0.49999999999999994,149.97894568707844,5.761741576074668,83.32163649282136,166.6432729856427,183.32163649282137,66.65730919,655.6845424286955,1,1.0510506851925785,654.6334917,0,0
3/4/2026 17:59,17,4,3,0.6892698643678812,0.27390758775436563,0.258819045,124.06857558621861,5.478151755087312,68.92698643678811,137.85397287357623,168.92698643678813,55.141589149430494,560.3962622378889,1,0.8315281233125824,559.5647341145763,0,0
3/4/2026 18:59,18,4,3,0.6879606884932481,0.7196997676678478,1.2246467991473532e-16,123.83292392878465,14.393995353356956,68.79606884932481,137.59213769864962,168.7960688493248,55.03685507945985,568.4480497589008,1,0.9246554071102068,567.5233943517906,0,0
3/4/2026 19:59,19,4,3,0.9444127977633787,0.34446172860508295,0,169.99430359740816,6.889234572101659,94.44127977633786,188.88255955267573,194.44127977633786,75.55302382,730.2016810959316,1,0.9427519340678929,729.2589291618636,0,0
3/4/2026 20:59,20,4,3,0.8375783810163064,0.6464305160270715,0,150.76410858293517,12.928610320541429,83.75783810163064,167.51567620326128,183.75783810163063,67.00627048130451,665.7303417913035,1,0.8567802240023685,664.8735615673012,0,0
3/4/2026 21:59,21,4,3,0.7408299493844896,0.27413796841876237,0,133.34939088920814,5.482759368375247,74.08299493844896,148.16598987689792,174.08299493844896,59.266395950759176,594.4305259621384,1,0.7726429783458052,593.6578829837925,0,0
3/4/2026 22:59,22,4,3,0.6224603035881323,0.3275007054191053,0,112.04285464586381,6.550014108382106,62.24603035881323,124.49206071762646,162.24603035881324,49.79682428705058,517.3738144765495,1,0.8319764416134731,516.541838,0,0
3/4/2026 23:59,23,4,3,0.7553559441291993,0.7006751365652695,0,135.96406994325588,14.01350273130539,75.53559441291992,151.07118882583984,175.53559441291992,60.428475530335945,612.5484259,1,0.8265884971416807,611.7218373594353,0,0
3/5/2026 0:59,0,5,3,0.6724820698961105,0.6902845883269269,0,121.04677258129989,13.805691766538537,67.24820698961105,134.4964139792221,167.24820698961105,53.79856559168884,557.6438578979715,0,0.9268445972267937,0,556.7170133007447,159.06200380021278
3/5/2026 1:59,1,5,3,0.7129064838023341,0.5329940129445951,0,128.32316708442013,10.659880258891903,71.29064838,142.5812967604668,171.2906483802334,57.03251870418673,581.1781595684323,1,0.9668173130571083,580.2113422553751,0,0
3/5/2026 2:59,2,5,3,0.8273200826146715,0.3395071496998482,0,148.91761487064088,6.790142993996964,82.73200826146714,165.4640165229343,182.73200826146714,66.18560660917372,652.8213975196802,1,0.9009114971621679,651.920486,0,0
3/5/2026 3:59,3,5,3,0.8534043298044461,0.635725775,0,153.6127793648003,12.71451550804294,85.34043298044462,170.68086596088924,185.34043298044463,68.27234638435569,675.9613731789774,1,0.8270898417008479,675.1342833372765,0,0
3/5/2026 4:59,4,5,3,0.7639163740676305,0.6239303357295313,0,137.5049473321735,12.478606714590626,76.39163740676305,152.7832748135261,176.39163740676304,61.113309925410434,616.6634135992268,0,0.7862563133584919,0,615.8771572858683,175.96490208167666
3/5/2026 5:59,5,5,3,0.6657110048528253,0.49797640345659006,0,119.82798087350855,9.959528069131801,66.57110048528253,133.14220097056506,166.57110048528253,53.25688038822602,549.3287912719965,1,0.969900321,548.3588909509051,0,0
3/5/2026 6:59,6,5,3,0.7037356042385396,0.2582337142237374,0,126.67240876293714,5.164674284474748,70.37356042385396,140.74712084770792,170.37356042385397,56.29884833908317,569.6301730819109,1,0.9812231499430312,568.6489499319679,0,0
3/5/2026 7:59,7,5,3,0.6490671353997046,0.2791877928690584,0.25881904510252074,116.83208437194683,5.583755857381169,64.90671353997047,129.81342707994094,164.90671353997047,51.925370831976366,533.9680652211862,1,0.8086717464482145,533.1593935,0,0
3/5/2026 8:59,8,5,3,0.6331693803541144,0.6432347196897417,0.49999999999999994,113.9704884637406,12.864694393794833,63.31693803541144,126.63387607082288,163.31693803541145,50.653550428329154,530.7564854275104,1,0.744111795,530.0123736,0,0
3/5/2026 9:59,9,5,3,0.7721171049612079,0.7141369486064735,0.7071067811865476,138.9810788930174,14.282738972129469,77.21171049612079,154.42342099224157,177.2117104961208,61.76936839689663,623.8800282465266,1,0.779451481,623.1005767657439,0,0
3/5/2026 10:59,10,5,3,0.9467725461300271,0.2730523387068001,0.8660254037844386,170.41905830340488,5.461046774136003,94.67725461300272,189.35450922600543,194.67725461300273,75.74180369040218,730.3309272199539,1,0.75446045,729.5764667701088,0,0
3/5/2026 11:59,11,5,3,0.9079347342751312,0.7101860300097775,0.9659258262890683,163.4282521695236,14.20372060019555,90.79347342751312,181.58694685502624,190.7934734275131,72.63477874,713.4406452,1,0.7277131195516725,712.7129321022303,0,0
3/5/2026 12:59,12,5,3,0.6564475872525007,0.6540263544436371,1,118.16056570545014,13.080527088872742,65.64475872525007,131.28951745050014,165.64475872525009,52.51580698020006,546.3359346755233,0,0.7384334239378096,0,545.5975012515854,155.88500035759583
3/5/2026 13:59,13,5,3,0.7067196535035273,0.35976697292676285,0.9659258262890683,127.20953763063491,7.195339458535257,70.67196535035272,141.34393070070544,170.6719653503527,56.537572280282184,573.6303107708633,1,0.7115788385564521,572.9187319323069,0,0
3/5/2026 14:59,14,5,3,0.8116783260502392,0.45002591931378944,0.8660254037844387,146.10209868904306,9.000518386,81.16783260502392,162.33566521004784,181.16783260502393,64.93426608401913,644.7082135794336,1,0.8883921434627815,643.8198214359709,0,0
3/5/2026 15:59,15,5,3,0.929106622,0.33413617629311293,0.7071067811865476,167.23919190612924,6.682723525862259,92.91066217,185.8213243401436,192.91066217007182,74.32852973605745,719.8930938483362,1,0.8282249251065404,719.0648689232297,0,0
3/5/2026 16:59,16,5,3,0.8565918252020419,0.38563019065002235,0.49999999999999994,154.18652853636755,7.712603813000447,85.65918252,171.3183650404084,185.65918252020418,68.52734601616335,673.0632084463482,0,1.0269078043543094,0,672.0363006419939,192.01037161199824
3/5/2026 17:59,17,5,3,0.6137969310101932,0.43831300910557747,0.258819045,110.48344758183477,8.766260182,61.37969310101931,122.75938620203863,161.3796931010193,49.103754480815454,513.8722346,1,0.7429941283720429,513.1292405,0,0
3/5/2026 18:59,18,5,3,0.655986851,0.25434635661633564,1.2246467991473532e-16,118.07763315100561,5.0869271323267125,65.59868508389201,131.19737016778402,165.5986851,52.478948067113606,538.0382487,1,0.7729203523846672,537.2653283336293,0,0
3/5/2026 19:59,19,5,3,0.6224812600039746,0.20506225838925207,0,112.04662680071543,4.1012451677850414,62.24812600039746,124.49625200079493,162.24812600039746,49.79850080031797,514.9388767704082,1,0.7558028004965708,514.1830739699117,0,0
3/5/2026 20:59,20,5,3,0.7555926634323022,0.5807891369744538,0,136.0066794178144,11.615782739489076,75.55926634323022,151.11853268646044,175.5592663432302,60.447413074584176,610.3069406048085,1,0.7251416057487376,609.5817989990597,0,0
3/5/2026 21:59,21,5,3,0.8939203712408186,0.22905320281968466,0,160.90566682334733,4.581064056393693,89.39203712408185,178.7840742481637,189.39203712408187,71.5136297,694.5685091,1,1.0136186848567736,693.5548903904772,0,0
3/5/2026 22:59,22,5,3,0.7951373808378919,0.4069630393909914,0,143.12472855082055,8.139260787819827,79.51373808378919,159.02747616757839,179.51373808378918,63.61099046703135,632.9299321408284,1,0.8816531276639427,632.0482790131645,0,0
3/5/2026 23:59,23,5,3,0.9457704749875129,0.7367432274754047,0,170.23868549775233,14.734864549508092,94.57704749875128,189.15409499750257,194.57704749875128,75.66163799900103,738.9433780412667,1,0.8896053874596832,738.0537727,0,0
3/6/2026 0:59,0,6,3,0.8671184609896532,0.753520791,0,156.08132297813756,15.07041583,86.71184609896531,173.42369219793062,186.7118460989653,69.36947687917225,687.3686000787192,1,1.024959558300612,686.3436405204186,0,0
3/6/2026 1:59,1,6,3,0.9293072052342548,0.2869102380350705,0,167.27529694216585,5.738204761,92.93072052342548,185.86144104685096,192.93072052342546,74.34457641874039,719.0809602153097,1,0.7395432187503304,718.3414169965594,0,0
3/6/2026 2:59,2,6,3,0.8543619386600041,0.35793741649746713,0,153.78514895880073,7.158748329949343,85.43619386600041,170.87238773200082,185.4361938660004,68.34895509280032,671.0376278,1,1.0026134910783124,670.0350143544737,0,0
3/6/2026 3:59,3,6,3,0.6884212859882901,0.4151890106325981,0,123.91583147789223,8.303780212651962,68.8421286,137.6842572,168.8421286,55.073702879063205,562.6618289649234,1,0.8251984258595715,561.8366305390639,0,0
3/6/2026 4:59,4,6,3,0.917608866,0.7709548387459297,0,165.1695958407096,15.419096774918595,91.76088657817199,183.52177315634398,191.7608866,73.40870926,721.0409481908538,1,1.0061599394082261,720.0347882514455,0,0
3/6/2026 5:59,5,6,3,0.8396529408487027,0.6528736940775721,0,151.13752935276648,13.057473881551442,83.96529408487027,167.93058816974053,183.96529408487027,67.17223526789621,667.2284148416952,1,1.0443794046860573,666.1840354370091,0,0
3/6/2026 6:59,6,6,3,0.6368322210925346,0.46403189956388213,0,114.62979979665621,9.280637991277644,63.68322210925346,127.36644421850691,163.68322210925345,50.946577687402765,529.5899039123505,1,0.8940852337741415,528.6958186785763,0,0
3/6/2026 7:59,7,6,3,0.8114833709265641,0.70981676,0.25881904510252074,146.06700676678153,14.19633519963234,81.14833709,162.2966741853128,181.1483370926564,64.91866967412513,649.7753600111646,1,0.858022376,648.9173376347638,0,0
3/6/2026 8:59,8,6,3,0.8580413262770017,0.6855996906280495,0.49999999999999994,154.4474387298603,13.71199381256099,85.80413262770017,171.60826525540034,185.80413262770017,68.64330610216014,680.0192691553822,1,1.0507433354018416,678.9685258199803,0,0
3/6/2026 9:59,9,6,3,0.6830275525959408,0.4754149084842882,0.7071067811865476,122.94495946726936,9.508298169685764,68.30275525959408,136.60551051918816,168.30275525959408,54.64220420767526,560.3064828830067,1,0.8828865334219309,559.4235963495847,0,0
3/6/2026 10:59,10,6,3,0.9461450683573034,0.3681069032762063,0.8660254037844386,170.3061123043146,7.362138065524126,94.61450683573034,189.22901367146068,194.61450683573034,75.69160546858427,731.8178831813443,0,0.733262465,0,731.0846207166948,208.88132020476993
3/6/2026 11:59,11,6,3,0.8942773400264192,0.3884065041439549,0.9659258262890683,160.96992120475545,7.768130082879098,89.42773400264193,178.85546800528385,189.42773400264193,71.54218720211354,697.9911745003158,1,1.0991841483631306,696.8919903519526,0,0
3/6/2026 12:59,12,6,3,0.7515850838255492,0.4693698855980503,1,135.28531508859885,9.387397711961006,75.15850838255493,150.31701676510986,175.15850838255494,60.126806706043936,605.4335530368235,1,1.054895773235606,604.3786572635879,0,0
3/6/2026 13:59,13,6,3,0.8529643225340131,0.5079248035880992,0.9659258262890683,153.53357805612237,10.158496071761984,85.29643225,170.5928645068026,185.2964322534013,68.23714580272105,673.1149489442105,1,1.002031047817192,672.1129178963932,0,0
3/6/2026 14:59,14,6,3,0.8340225949209721,0.6304317357393103,0.8660254037844387,150.12406708577498,12.608634714786206,83.40225949209722,166.80451898419443,183.40225949209722,66.72180759367777,663.0635473626278,1,1.082976275765429,661.9805710868624,0,0
3/6/2026 15:59,15,6,3,0.7833123238384612,0.7594744643237092,0.7071067811865476,140.9962183,15.189489286474185,78.33123238384611,156.66246476769223,178.3312323838461,62.66498591,632.1756230198586,1,0.9546061658803542,631.2210168539782,0,0
3/6/2026 16:59,16,6,3,0.704259567,0.5354161547403302,0.49999999999999994,126.76672204893953,10.708323094806605,70.42595669,140.8519133877106,170.4259566938553,56.34076535508424,575.5196372742515,0,0.8341079595077674,0,574.6855293147438,164.19586551849824
3/6/2026 17:59,17,6,3,0.7998449974063204,0.25661294138810264,0.258819045,143.97209953313768,5.132258827762053,79.98449974063205,159.9689994812641,179.98449974063203,63.987599792505634,633.0299571159336,1,0.7508803802087557,632.2790767357249,0,0
3/6/2026 18:59,18,6,3,0.8008957595767454,0.4294901442503445,1.2246467991473532e-16,144.16123672381417,8.589802885,80.08957595767454,160.17915191534908,180.08957595767453,64.07166076613963,637.1810042,1,0.7221711440949424,636.4588330615641,0,0
3/6/2026 19:59,19,6,3,0.6155475532037449,0.6774040956130621,0,110.79855957667408,13.548081912261242,61.55475532037449,123.10951064074898,161.55475532037448,49.24380425629959,519.8094670267328,1,0.8030303899668769,519.0064366367659,0,0
3/6/2026 20:59,20,6,3,0.758642835,0.7858052170655954,0,136.55571037466092,15.716104341311908,75.86428354,151.7285670829566,175.8642835414783,60.69142683318263,616.4203757150686,1,0.7054130844929789,615.7149626305757,0,0
3/6/2026 21:59,21,6,3,0.946502483,0.3217197290248433,0,170.37044700836742,6.434394580496866,94.65024834,189.3004966759638,194.6502483379819,75.72019867038551,731.1260336111775,1,1.065650054300466,730.0603836,0,0
3/6/2026 22:59,22,6,3,0.6793505853573744,0.21965113977501055,0,122.28310536432738,4.393022795500211,67.93505853573744,135.87011707147488,167.93505853573743,54.34804682858995,552.7644091313673,0,0.9766860068295362,0,551.7877231245378,157.65363517843937
3/6/2026 23:59,23,6,3,0.7656365721294275,0.7208178568359462,0,137.81458298329696,14.416357136718926,76.56365721294274,153.1273144258855,176.56365721294276,61.25092577,619.7364947421411,1,0.8728083101294857,618.8636864320116,0,0
3/7/2026 0:59,0,7,3,0.6275988808199622,0.4758199907477942,0,112.96779854759319,9.516399814955884,62.759888081996216,125.51977616399243,162.75988808199622,50.207910465596974,523.7316611561309,1,0.9105736507875146,522.8210875053434,0,0
3/7/2026 1:59,1,7,3,0.9385861060933901,0.6325390847016259,0,168.9454990968102,12.650781694032517,93.85861060933901,187.71722121867802,193.8586106,75.08688848747121,732.1176117156699,1,0.962696321,731.1549153947713,0,0
3/7/2026 2:59,2,7,3,0.742652073,0.2521909677642967,0,133.6773730754835,5.043819355285935,74.26520726,148.5304145,174.26520726415748,59.41216581,595.1941872987253,1,1.0066854095281266,594.1875018891972,0,0
3/7/2026 3:59,3,7,3,0.6106656695317729,0.7345934476486622,0,109.91982051571912,14.691868952973245,61.06656695317729,122.13313390635459,161.0665669531773,48.85325356254184,517.7312108439434,0,0.7289853643860125,0,517.0022254795573,147.7149215655878
3/7/2026 4:59,4,7,3,0.6261648399683414,0.47388665907419525,0,112.70967119430145,9.477733181483906,62.61648399683414,125.23296799366828,162.61648399683415,50.09318719746731,522.7465275605892,1,0.9142671123002337,521.8322604,0,0
3/7/2026 5:59,5,7,3,0.6260585523629263,0.42094788105996567,0,112.69053942532673,8.418957621199313,62.605855236292626,125.21171047258525,162.60585523629263,50.08468418903411,521.6176021807306,1,0.9365429148783995,520.6810592658522,0,0
3/7/2026 6:59,6,7,3,0.7306552843989387,0.4549778242975433,0,131.51795119180895,9.099556485950867,73.06552843989387,146.13105687978774,173.06552843989385,58.452422751915094,591.3320441892504,1,1.091265999476054,590.2407781897743,0,0
